J. PO Date,D. PO Date,CB. PO Date,Job Number,Job Name,Location,State,jobstatus,Total Tons,Total LH,Profit,Plant Price,PP / Ton,Profit / LH,K1 Tons,K2 Tons,L2 Tons,L3 Tons,G2 Tons,G3 Tons,L4 Tons,JS Tons,salesperson,takeoffperson,Customer
3/8/2013,,,5813-0029,MSFT DC04,QUINCY,WA,L9,56.02299808,5.718728043,572.79,62533,1116.202312,100.1603846,0.472998083,51.12,0,0,0,0,0,0,Chris Cline,Customer List,STEEL ENCOUNTERS - NW
3/13/2013,,,5813-0030,GU TENNIS GOLF FACILITY,SPOKANE,WA,L9,206.8,41.773,71490.37,458523,2217.229207,1711.401384,0,0,0,0,0,0,203.27,0,Chris Cline,Chris Cline,TOMBARI STRUCTURAL PRODUCTS
3/20/2013,,,5813-0033,LA FITNESS,LYNNWOOD,WA,D9,70.98680619,7.264229536,182.41,80873.55,1139.275794,25.11071533,0,5.58146143,29.94835472,11.83456421,0,15.2436924,0,0,Chris Cline,Chris Cline,STEEL ENCOUNTERS - NW
3/12/2013,,,5813-0038,GRAND RIDGE PLAZA BLCKS 17A 17B & 18,ISSAQUAH,WA,L9,166.02,15.96285725,1241.29,201694.95,1214.883448,77.76114143,0,91.54,0,0,0,55.56,0,0,Chris Cline,Customer List,STEEL ENCOUNTERS - NW
5/13/2013,,,5813-0045,J.O. BORGEN PLAZA- BARTELL DRUGS,NORTH BEND,WA,L9,16.55422235,2.048613608,448.37,18854.2,1138.936013,218.8650892,1.073128223,9.285627365,0,0,0,3.831941128,0,0,Chris Cline,Chris Cline,PROSTEEL INC.
4/18/2013,,,5813-0048,WMC PHASE 3,SPOKANE,WA,D9,20.44,5.975,3412.97,26490.2,1295.998043,571.2083682,0.6,13.89,0,0,0,0,0,2.67,Chris Cline,Dan Bigrigg,TOMBARI STRUCTURAL PRODUCTS
7/12/2013,,,5813-0052,INSITU INC ,BINGEN,WA,D9,297.38,63.4616,5067.57,349758.25,1176.13239,79.85254075,1.01,0.77,150.63,38.77,0,57.37,13.87,12.78,Tom VanGuilder,Customer List,STEEL ENCOUNTERS - NW
4/8/2013,,,5813-0056,CROSSROADS BLG 1 & 2,LYNNWOOD,WA,L9,19.91502094,2.315377157,832.93,23346.1,1172.285988,359.7383681,0.761859655,12.95,0,0,0,3.829306722,0,0,Chris Cline,Inside,STEEL ENCOUNTERS - NW
7/16/2013,,,5813-0056A1,CROSSROADS BLG 1 & 2,LYNWOOD,WA,L9,0.890550116,0.349195076,353.28,1436,1612.486455,1011.698114,0.040550116,0.12,0,0,0,0.73,0,0,,,STEEL ENCOUNTERS - NW
4/17/2013,,,5813-0057,GRAND COULEE DAM SCHOOL DISTRICT ,COULEE DAM ,WA,D9,46.61628183,5.013681918,4106.02,58574.2,1256.51806,818.963003,5.131679535,21.31,3.394602299,10.3,0,0,0,0,Chris Cline,Jason Sibley ,TOMBARI STRUCTURAL PRODUCTS
4/9/2013,,,5813-0066,LES SCHWAB TIRE CENTER,RICHLAND,WA,L9,8.75,3.07,1111.11,10965.65,1253.217143,361.9250814,0,6.23,0,0,0,0.81,0,0,Chris Cline,Lani Fabel,TOMBARI STRUCTURAL PRODUCTS
11/22/2013,,,5813-0069,19918 DINING FACILITY FY13 BCT INCREMENT,TACOMA,WA,D9,39.43,7.542,3995.23,50068.75,1269.813594,529.7308406,0,37.06,0,0,0,0,0,0,Tom VanGuilder,Andrea Reynolds,STEEL ENCOUNTERS - NW
11/20/2013,,,5813-0072,RETAIL BUILDING,MARYSVILLE,WA,L11,1.197769135,0.135034084,506.12,1822,1521.161254,3748.090732,0,0.97202599,0,0,0,0,0,0,Tom VanGuilder,Lani Fabel,PROSTEEL INC.
9/11/2013,,,5813-0080,OLD DOMINION-SEATTLE,SEATTLE,WA,L9,25.43,6.359,11950.43,46325.19,1821.674794,1879.293914,0,0,0,0,0,25.43,0,0,Chris Cline,Chris Cline,GEM BUILDINGS
4/11/2013,,,5813-0083,SELAH HIGH SCHOOL ADDITION,SELAH,WA,L9,22.25,8.462,74,26366,1184.988764,8.744977547,0.28,5.01,0,15.28,0,0,0,0,Chris Cline,Johnny Martinez,TOMBARI STRUCTURAL PRODUCTS
9/20/2013,,,5813-0084,LYNDEN WTP,LYNDEN,WA,D9,11.94,3.388,464.47,17936.75,1502.240369,137.09268,0,10.68,0,0,0,0,0,0,Tom VanGuilder,Customer List,STEEL ENCOUNTERS - NW
11/14/2013,,,5813-0087,19999 ARMY RESERVE CENTER FY13 JBLM ,JBLM,WA,D9,98.89,38.98,926.51,165247.55,1671.023865,23.76885582,0.74,26.21,7.46,0,0,5.9,46.25,0,Tom VanGuilder,Customer List,STEEL ENCOUNTERS - NW
8/28/2014,,,5813-0087R1,ARMY RESERVE CTR,JBLM,WA,D9,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,STEEL ENCOUNTERS - NW
8/28/2013,,,5813-0104,SAMMAMISH HS,SAMMAMISH,WA,D9,175.56,41.77,3901.09,257466.25,1466.542777,93.39454154,6.82,13.17,34.47,54.79,0,0,52.32,0,Tom VanGuilder,Customer List,STEEL ENCOUNTERS - NW
10/8/2013,,,5813-0106,24 HR FITNESS,BOTHELL ,WA,D9,45.3,16.333,1346.55,58218.9,1285.18543,82.44351926,0,0,32.67,0,0,8.88,0,0,Tom VanGuilder,Jason Sibley ,STEEL ENCOUNTERS - NW
6/13/2013,,,5813-0110,AURBURN RETAIL,AUBURN ,WA,L9,6.02,1.952,419.1,6216.65,1032.666113,214.7028689,0,5.65,0,0,0,0,0,0,Tom VanGuilder,Customer List,STEEL ENCOUNTERS - NW
10/23/2013,,,5813-0114,LYNNWOOD CROSSROADS RETAIL,LYNNWOOD,WA,L9,3.980397548,1.076477617,1934.56,11924.55,2995.818849,1797.120506,0,1.111666679,0,0,0,0.41,1.265322924,0.044011332,Tom VanGuilder,Customer List,STEEL ENCOUNTERS - NW
9/25/2013,,,5813-0119,CVS #10285 ,RENTON,WA,D9,22.9,8.362,1437.77,29653.5,1294.912664,171.9409232,0.42,12.66,0,0,0,7.69,0,0.16,Tom VanGuilder,Johnny Martinez,STEEL ENCOUNTERS - NW
5/29/2013,,,5813-0120,ADULT EVALUATION & TREATMENT,YAKIMA,WA,L9,10.88,2.855,1743.7,12890,1184.742647,610.7530648,0,9.41,0,0,0,0,0.33,0,Tom VanGuilder,Chris Cline,TOMBARI STRUCTURAL PRODUCTS
7/31/2013,,,5813-0128,BELLEVUE SCHOOL DIST. TRANS. MAINT. FAC,BELLEVUE,WA,D9,1.39,0.37,99.92,1615.55,1162.266187,270.0540541,0,0,0.99,0,0,0,0,0,Tom VanGuilder,Lani Fabel,PROSTEEL INC.
9/26/2013,,,5813-0130,SHORECREST HIGH SCHOOL (ADDITION),SHORELINE,WA,L9,0.18,0.097,130.21,670.3,3723.888889,1342.371134,0.13,0,0,0,0,0,0,0,Tom VanGuilder,Customer List,STEEL ENCOUNTERS - NW
6/27/2013,,,5813-0131,NIAGARA BOTTLING PROJECT WATERFALL,PUYALLUP,WA,D9,653.7438776,61.50567579,5578.46,744659,1139.068411,90.69829618,0,366.32,47.6498642,28.54355812,0,167.2306976,15.40975761,0,Phyllis B.,Johnny Martinez,"STEEL FAB, INC."
6/20/2013,,,5813-0133,FUJI CHEMICAL AKA PROCESSING FACILITY FO,MOSES LAKE,WA,D9,94.84,25.046,2335.57,110112.55,1161.034901,93.25121776,0,0,22.64,34.63,0,13.69,18,0,Tom VanGuilder,Johnny Martinez,TOMBARI STRUCTURAL PRODUCTS
6/20/2013,,,5813-0141,MCCURLEY INTEGRITY CHEVROLET SERVICE CAN,PASCO,WA,L9,3.65941599,0.688429832,1032.81,6655,1818.596196,1500.240041,0,3.302482605,0,0,0,0,0,0,Tom VanGuilder,Customer List,TOMBARI STRUCTURAL PRODUCTS
7/23/2013,,,5813-0143,GESA RICHLAND,RICHLAND,WA,D9,4.939038551,0.751575381,319.61,6005.35,1215.894539,425.2534187,0.606427073,0.982611477,0,0,0,2.93,0,0,Tom VanGuilder,Jason Sibley ,TOMBARI STRUCTURAL PRODUCTS
7/23/2013,,,5813-0144,GESA PASCO,PASCO,WA,D9,4.939038551,0.751575381,319.91,6005.65,1215.955279,425.6525803,0.606427073,0.982611477,0,0,0,2.93,0,0,Tom VanGuilder,Jason Sibley ,TOMBARI STRUCTURAL PRODUCTS
8/12/2013,,,5813-0146,HAYDN PROJECT,THORP,WA,L9,20.3,4.021,2465.99,25098.3,1236.369458,613.2777916,0,0,8.02,11.88,0,0,0,0,Tom VanGuilder,Customer List,TOMBARI STRUCTURAL PRODUCTS
7/31/2013,,,5813-0147,CRESTLINE ELEM SCHL ,VANCOUVER,WA,L9,18.51,3.855,1367.02,24549,1326.256078,354.6095979,0,0,10,7.37,0,0,0,0.06,Tom VanGuilder,Customer List,STEEL ENCOUNTERS - NW
9/19/2013,,,5813-0149,AIG RIDGEFIELD ,RIDGEFIELD,WA,L9,8.857759418,1.139241084,147.73,11837.75,1336.42713,129.6740453,0,5.09,1.187454104,0,0,1.730305314,0,0,Tom VanGuilder,Customer List,STEEL ENCOUNTERS - NW
6/24/2013,,,5813-0151,MONSON FRUIT MECH MEZZ,SELAH ,WA,L9,10.58,2.744,327.91,12569,1187.996219,119.5007289,0,0,4.11,3.09,0,2.9,0,0,Tom VanGuilder,Customer List,TOMBARI STRUCTURAL PRODUCTS
9/30/2013,,,5813-0165,SELAH MS,SELAH,WA,D9,108.3116997,15.55328071,3373.85,147866,1365.189545,216.9220798,10.45671272,32.09874344,21.55773735,25.87,0,4.648506165,0,0,Tom VanGuilder,Lani Fabel,TOMBARI STRUCTURAL PRODUCTS
9/27/2013,,,5813-0170,MEADOWWOOD TECH CAMPUS BLDG. 3,LIBERTY LAKE,WA,L9,37.9,9.893,955.68,47842.55,1262.336412,96.60163752,0.17,2.17,22.17,0,0,10.26,0,0,Tom VanGuilder,Tom VanGuilder,TOMBARI STRUCTURAL PRODUCTS
1/7/2014,,,5813-0171,BPA CHARLES LUCE REGIONAL MHQ,PASCO,WA,D9,19.43,6.59,4436.79,29511.9,1518.88317,673.2610015,4.36,8.66,0,0,0,4.74,0,0,Tom VanGuilder,Jason Sibley ,PROSTEEL INC.
8/9/2013,,,5813-0173,TIME WARNER CABLE,PULLMAN ,WA,L9,7.669426117,1.110634655,652.57,9510,1239.988476,587.5649541,0,4.509426117,0,0,0,1.55,0,0,Tom VanGuilder,Tom VanGuilder,TOMBARI STRUCTURAL PRODUCTS
10/4/2013,,,5813-0175,TARGET #T-2857,SPOKANE,WA,L9,218.8789044,59.821,10351.53,253178.7,1156.706722,173.0417412,0,126.52,0,0,0,73.25,5.77,0,Tom VanGuilder,Johnny Martinez,TOMBARI STRUCTURAL PRODUCTS
11/6/2013,,,5813-0176,ALLIED FITTINGS,RIDGEFIELD,WA,L9,109.8,27.664,9060.01,144139,1312.741348,327.5018074,0,0,59.26,4.35,0,32.76,7.63,0,Martha Leon,Jason Sibley ,"PANELIZED STRUCTURES, INC"
8/27/2013,,,5813-0180,THERMO KING NW,SPOKANE,WA,L9,30.76109215,3.229643166,3220.04,35545.2,1155.524642,997.0265551,0,8.94,12.95789719,0,0,5.593194962,0,0,Tom VanGuilder,Jason Sibley ,TOMBARI STRUCTURAL PRODUCTS
10/8/2013,,,5813-0181,55TH & REGAL RETAIL BUILDING ,SPOKANE,WA,L9,8.63,2.484,1128.52,15408.1,1785.411356,454.31562,0,0,7.8,0,0,0,0,0,Tom VanGuilder,Customer List,TOMBARI STRUCTURAL PRODUCTS
10/25/2013,,,5813-0183,SUNNYSIDE HIGHSCHOOL ADD,SUNNYSIDE,WA,L9,31.80111315,5.330715895,2739.74,49075,1543.184975,513.9534828,2.89571619,8.135396957,0,17.18,0,0,0,0,Tom VanGuilder,Jason Sibley ,TOMBARI STRUCTURAL PRODUCTS
8/23/2013,,,5813-0185,NORTH CENTRAL HIGH SCHOOL,SPOKANE,WA,D9,70.36,16.665,6219.88,90019.6,1279.41444,373.230123,0.5,0.77,12.36,49.49,0,1.44,0,0,Tom VanGuilder,Johnny Martinez,TOMBARI STRUCTURAL PRODUCTS
10/31/2013,,,5813-0206,COLLEGE PLACE NEW HIGH SCHOOL,COLLEGE PLACE,WA,D9,65.2,20.465,3547.42,82480,1265.030675,173.3408258,5.28,22.75,7.1,23.14,0,0,0,0.03,Tom VanGuilder,Jason Sibley ,PROSTEEL INC.
11/21/2013,,,5813-0207,MILLWOOD COMMUNITY PRESBYTERIAN CHURCH,SPOKANE,WA,L9,9.66,4.781,401.27,13511.5,1398.706004,83.93014014,0.42,0,3.32,4.52,0,0,0,0,Tom VanGuilder,Jason Sibley ,TOMBARI STRUCTURAL PRODUCTS
9/26/2013,,,5813-0209,AGRI NORTHWEST - BLDGS 2 & 3,PLYMOUTH,WA,L9,145.4991983,20.22166306,7517.18,177586.1,1220.529749,371.7389603,38.30597687,58.57,0,0,0,40.58322144,0,0,Chris Cline,Customer List,GEM BUILDINGS
9/26/2013,,,5813-0214,AGRI NORTHWEST- BLDG #1,PRESCOTT,WA,L9,72.74459915,10.11083153,3758.59,88793.05,1220.613641,371.7389603,19.15298843,29.28,0,0,0,20.29161072,0,0,Chris Cline,Customer List,GEM BUILDINGS
11/14/2013,,,5813-0216,BOEING PAINT HANGAR,SPOKANE,WA,L9,0,0,0,7820,0,0,0,0,0,0,0,0,0,0,Tom VanGuilder,Jason Sibley ,TOMBARI STRUCTURAL PRODUCTS
10/3/2013,,,5813-0217,ORION AEROSPACE FLOOR,AUBURN,WA,D9,37.79,10.219,202.89,40799.89,1079.64779,19.85419317,0,0,1.17,17.73,0,4.2,12.57,0,Martha Leon,Jason Sibley ,"PANELIZED STRUCTURES, INC"
10/14/2013,,,5813-0219,NUTRILITE DRYER ADDTN,QUINCY,WA,L9,8,1.565,967.58,10905.6,1363.2,618.2619808,0,0,7.14,0,0,0,0,0,Tom VanGuilder,Customer List,STEEL ENCOUNTERS - NW
2/28/2014,,,5813-0221,GRCC TRADES BUILDING,AUBURN,WA,D9,216.71,21.09488726,9747.59,276805,1277.306077,462.0830574,0,0,45.06,162.42,0,0,0,0,Tom VanGuilder,Jason Sibley ,STEEL ENCOUNTERS - NW
10/24/2013,,,5813-0231,NYTEC TI & EXTERIOR ADDITION,KIRKLAND ,WA,L9,1.730367362,0.310928047,600.66,2918.9,1686.86723,1931.829587,1.246741414,0,0,0,0,0,0,0,Tom VanGuilder,Customer List,"RF STEARNS, INC."
11/21/2013,,,5813-0238,FAIRCHILD BLDG. 2050,AIRWAY HEIGHTS,WA,L9,1.12,0.394,631.59,2054.75,1834.598214,1603.020305,0,1.01,0,0,0,0,0,0,Tom VanGuilder,Customer List,TOMBARI STRUCTURAL PRODUCTS
12/4/2013,,,5813-0244,PLANT 8 REROOF,KENNEWICK,WA,L9,6.45,0.880478978,1025.71,8955.55,1388.457364,1164.945473,0,4.99,0,0,0,0,0,0,Tom VanGuilder,Customer List,TOMBARI STRUCTURAL PRODUCTS
1/22/2014,,,5813-0245,CHIEF JOSEPH MIDDLE SCHOOL,RICHLAND ,WA,L9,0.400214736,0.186,228.47,636.65,1590.771011,1228.333333,0.27,0,0,0,0,0,0,0,Tom VanGuilder,Jason Sibley ,TOMBARI STRUCTURAL PRODUCTS
2/28/2014,,,5813-0260,SKYLINE DISTRIBUTION CENTER,SEATTLE,WA,L9,152.88,36.795,6505.76,197654,1292.870225,176.8109798,0,0.79,92.98,1.61,0,51.45,0,0,Martha Leon,Inside,"PANELIZED STRUCTURES, INC"
4/24/2014,,,5814-0005,INTERURBAN OFFICES,TUKWILA,WA,D9,50.7,16.26,1275.28,69328,1367.416174,78.43050431,5.78,26.57,0,0,0,10.86,0,0,Tom VanGuilder,Customer List,STEEL ENCOUNTERS - NW
4/7/2014,,,5814-0007,ICD HIGH PERFORMANCE COATINGS ,RIDGEFIELD,WA,L9,32.78,10.178,3066.53,44418.25,1355.041184,301.2900373,0,17.68,3.19,0,0,9.94,0,0,Tom VanGuilder,Tom VanGuilder,"NORTH STAR INDUSTRIES, INC."
2/26/2014,,,5814-0010,BARRIER PORSCHE,BELLEVUE,WA,D9,43.95,11.43,4854.4,56752.5,1291.296928,424.7069116,0.96,17.63,22.55,0,0,0,0,0,Tom VanGuilder,Johnny Martinez,STEEL ENCOUNTERS - NW
7/25/2014,,,5814-0011,NORTHTOWN MALL REDEVELOPMENT ,SPOKANE,WA,L9,14.15,3.987,1344.45,15791.1,1115.978799,337.2084274,0,7.7,0,4.35,0,0,0,0,Tom VanGuilder,Jason Sibley ,TOMBARI STRUCTURAL PRODUCTS
2/24/2014,,,5814-0013,OPS READINESS CENTER,FORT LEWIS,WA,D9,43.42,12.101,2040.56,61264.75,1410.979963,168.6273862,0,3.21,23.22,11.1,0,0,0,0,Tom VanGuilder,Johnny Martinez,STEEL ENCOUNTERS - NW
2/28/2014,,,5814-0016,THREE RIVERS REGAL CINEMAS 12,KELSO,WA,D9,58.01,15.4,6537.7,79357.8,1368.002069,424.525974,0,0,53.51,0,0,0,0,0,Tom VanGuilder,Johnny Martinez,PROSTEEL INC.
2/20/2014,,,5814-0020,ROCKWOOD MANOR RETIREMENT,SPOKANE,WA,L9,11.67,3.526,3571.87,24110.6,2066.032562,1013.009075,0,1.37,2.81,0.87,0,1.45,4.39,0,Tom VanGuilder,Jason Sibley ,TOMBARI STRUCTURAL PRODUCTS
4/9/2014,,,5814-0025,CVS #10373,BURIEN,WA,D9,21.37,7,3695.51,30595.6,1431.708002,527.93,1.76,9.81,0,0,0,7.97,0,0,Tom VanGuilder,Lani Fabel,KD STEEL INC
2/20/2014,,,5814-0029,NINE MILE HED WAREHOUSE,NINE MILE FALLS,WA,L9,8.74,1.96,1623.95,11604,1327.688787,828.5459184,0,0,6.45,1.62,0,0,0,0,Tom VanGuilder,Jason Sibley ,PROSTEEL INC.
4/4/2014,,,5814-0034,OMAK RESORT CASINO,OMAK,WA,L9,107.73,25.999,2410.05,135860,1261.115752,92.69779607,0.15,2.33,62.7,0.4,0,19.16,14.61,0,Tom VanGuilder,Koren Ellis,TOMBARI STRUCTURAL PRODUCTS
3/31/2014,,,5814-0036,SQUARE ONE DISTRIBUTION ,SNOQUALMIE,WA,L9,91.19,25.342,2439.29,123678.3,1356.270424,96.25483387,0,0,54.96,0,0,11.01,22.44,0,Martha Leon,Jason Sibley ,"PANELIZED STRUCTURES, INC"
3/7/2014,,,5814-0040,AUDI SPOKANE ,SPOKANE,WA,L9,2.09,0.55,549.34,5755.1,2753.636364,998.8,0,0,0,0,0,0,1.92,0,Tom VanGuilder,Koren Ellis,TOMBARI STRUCTURAL PRODUCTS
2/21/2014,,,5814-0042,KENYON ZERO - PHASE 1,PASCO,WA,L9,298.5145731,30.45521388,3582.37,347428.45,1163.857585,117.627478,0.458363622,137.28,6.535466671,32.20665741,0,100.4140854,0,0,Chris Cline,Customer List,GEM BUILDINGS
5/6/2014,,,5814-0048,MOHLER COMM & TECH. BLDG.,TACOMA,WA,L9,20.13124076,1.707655281,2122.94,34986.5,1737.920699,1243.190018,0,0,15.35,0,0,0,0.911240757,0,Tom VanGuilder,Customer List,STEEL ENCOUNTERS - NW
4/8/2014,,,5814-0049,PROGRESSIVE INSURANCE,FEDERAL WAY,WA,D9,30.86,9.598,2746.44,40849.15,1323.692482,286.147114,6.88,5.42,0,0,0,15.78,0,0,Tom VanGuilder,Johnny Martinez,PROSTEEL INC.
4/24/2014,,,5814-0052,MABTON HIGH SCHOOL GYM,MABTON,WA,L9,6.3,1.54,1060.58,10360,1644.444444,688.6883117,0,0,0,4.96,0,0,0,0,Tom VanGuilder,Tom VanGuilder,TOMBARI STRUCTURAL PRODUCTS
4/17/2014,,,5814-0053,ROSAUERS SUPERMARKET,NINE MILE FALLS,WA,L9,37.22,10.48,343.05,47070.8,1264.664159,32.73377863,0,19.67,0,0,0,13.73,0,0,Tom VanGuilder,Lani Fabel,TOMBARI STRUCTURAL PRODUCTS
3/20/2014,,,5814-0058,BANK OF AMERICA,BELLEVUE,WA,L9,5.56,1.279,917.35,7083.55,1274.019784,717.2400313,0,5.32,0,0,0,0,0,0,Tom VanGuilder,Koren Ellis,PROSTEEL INC.
4/30/2014,,,5814-0060,MICROSOFT MWH01 DATA CTR-. CONNEC. BLDGS,QUINCY,WA,L9,31.14,7.94,628.19,37638.2,1208.676943,79.11712846,0,6.39,23.27,0,0,0,0,0,Tom VanGuilder,Lani Fabel,STEEL ENCOUNTERS - NW
4/30/2014,,,5814-0061,MICROSOFT MWH01 DATA CENTER- ADMIN BLDG,QUINCY,WA,L9,49.39455346,5.627018452,1125.57,58675.4,1187.892103,200.0295556,0.484553456,32.02,0,0,0,12.73,0,0.26,Tom VanGuilder,Lani Fabel,STEEL ENCOUNTERS - NW
4/30/2014,,,5814-0068,"MICROSOFT MWH01 AZ,1A,1B,1C,1D",TUALATIN,OR,L9,493.76,138.67,11826.53,660719,1338.137962,85.28542583,0,205.39,0,0,0,262.82,0,0,Tom VanGuilder,Jason Sibley ,STEEL ENCOUNTERS - NW
4/30/2014,,,5814-0069,"MICROSOFT MWH01- CNR BLDGS 1,2,3,4",TUALATIN,OR,L9,37.00642006,4.569053054,914.48,50421.85,1362.516286,200.146505,0,25.33,0,0,0,8.086420059,0,0,Tom VanGuilder,Lani Fabel,STEEL ENCOUNTERS - NW
6/25/2014,,,5814-0069R1,"MICROSOFTMWH01 - CNR BLDGS 1, 2, 3, 4",TUALATIN,OR,D9,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,STEEL ENCOUNTERS - NW
4/9/2014,,,5814-0075,LA FITNESS REMODEL,BURIEN,WA,L9,8.52,1.929,1115.05,11825.1,1387.922535,578.0456195,0,3.67,3.63,0,0,0,0,0,Tom VanGuilder,Koren Ellis,PROSTEEL INC.
5/16/2014,,,5814-0076,UNIVERSITY PLACE RETAIL,UNIVERSITY PLACE,WA,D9,150.8525302,18.27992046,2337.77,185743.5,1231.29191,127.8873179,0.052125037,1.110702395,85.97,0,0,8.679988861,50.4997139,0,Tom VanGuilder,Jason Sibley ,PROSTEEL INC.
5/28/2014,,,5814-0082,LAKE CHELAN CTE BLDG,CHELAN,WA,L9,7.57,2.561,1179.98,11035.95,1457.853369,460.7497071,0.51,5.17,0,0,0,1,0,0,Tom VanGuilder,Jason Sibley ,TOMBARI STRUCTURAL PRODUCTS
8/8/2014,,,5814-0083,TRI-CITIES AIRPORT TERMINAL EXPANSION,PASCO,WA,D9,34.67469489,5.409401983,3595.23,56777.55,1637.43474,664.6261475,3.100618124,8.227296829,15.21,4.476779938,0,0,0,0,Tom VanGuilder,Lani Fabel,TOMBARI STRUCTURAL PRODUCTS
3/31/2014,,,5814-0085,"EVERGREEN CROSSING								",SPOKANE VALLEY,WA,L9,29.73497204,3.116882719,2341.26,36449.4,1225.809123,751.1543459,0,0.137141302,16.69278145,0,0,9.945049286,0,0,Tom VanGuilder,Tom VanGuilder,TOMBARI STRUCTURAL PRODUCTS
4/21/2014,,,5814-0087,TITUS WILL FORD,TACOMA,WA,D9,10.54,2.351,1224.35,13929.25,1321.560721,520.7783922,0.37,4.22,4.59,0,0,0,0,0,Tom VanGuilder,Sheri Woolsey,PROSTEEL INC.
4/16/2014,,,5814-0093,NEWTECH SKILL CENTER,SPOKANE,WA,L9,28.43,7.39,3086.16,39000.2,1371.797397,417.6129905,1.87,9.88,12.89,0.46,0,0,0,0.04,Tom VanGuilder,Lani Fabel,TOMBARI STRUCTURAL PRODUCTS
5/1/2014,,,5814-0098,SWEITZER ENGINEERING LABORATORIES,PULLMAN,WA,L9,13.7520892,1.768513083,792.07,17519,1273.915529,447.8734183,0,9.518890381,0,0,0,3.043198824,0,0,Tom VanGuilder,Jason Sibley ,TOMBARI STRUCTURAL PRODUCTS
6/16/2014,,,5814-0105,"APPLE VALLEY HONDA								",WANACHEE,WA,L9,32.81,10.533,1516.99,43785.45,1334.515392,144.0225957,0,0,17.56,12.21,0,0,0,0,Tom VanGuilder,Jason Sibley ,STEEL ENCOUNTERS - NW
5/22/2014,,,5814-0109,SPORTSMANS WAREHOUSE,SPOKANE,WA,L9,11.79,4.09,820.1,15657.1,1327.998304,200.5134474,0,5.74,0,0,0,4.84,0,0,Tom VanGuilder,Jason Sibley ,TOMBARI STRUCTURAL PRODUCTS
5/6/2014,,,5814-0112,ALLENMORE MARKETPLACE- SHELL,TACOMA,WA,D9,4.59,1.371,721.35,6459.25,1407.244009,526.1487965,0,2.93,0,0,0,1.33,0,0,Tom VanGuilder,Jason Sibley ,PROSTEEL INC.
7/10/2014,,,5814-0116,RAVER SUBSTATION,RAVENSDALE,WA,L9,2.24690197,0.203896865,368.59,2869,1276.869235,1807.727645,0,2.01690197,0,0,0,0,0,0,Tom VanGuilder,Jason Sibley ,PROSTEEL INC.
5/13/2014,,,5814-0118,HAMLIN ROBINSON SCHOOL,SEATTLE,WA,D9,16.24,4.598,1347.03,21036.36,1295.342365,292.9599826,0.41,8.22,5.01,0,0,0,0,0,Tom VanGuilder,Jason Sibley ,STEEL ENCOUNTERS - NW
7/2/2014,,,5814-0130,CVS #10473,POULSBO,WA,L9,24.92,7.306,2986.27,30681,1231.179775,408.7421298,0.1,15.84,0,0,0,7.1,0,0,Tom VanGuilder,Lani Fabel,PROSTEEL INC.
6/30/2014,,,5814-0131,SYSTEMS ENGINEERING LAB BUDGET,RICHLAND ,WA,L9,18.3897793,3.75,2480.38,26522.3,1442.230467,661.4346667,0,0.979779303,14.51,0,0,0,0,0,Tom VanGuilder,Tom VanGuilder,TOMBARI STRUCTURAL PRODUCTS
6/23/2014,,,5814-0133,ODLE MIDDLE SCHOOL,BELLEVUE,WA,D9,77.1,10.20932531,6835.59,103950.75,1348.258755,669.5437544,0,0,27,42.03,0,0,0,0,Tom VanGuilder,Johnny Martinez,STEEL ENCOUNTERS - NW
7/9/2014,,,5814-0134,VINTER SQUARE,RICHLAND ,WA,L9,8.55,2.843,1337.79,11296.65,1321.245614,470.555751,0,4.85,0,0,0,2.62,0,0,Tom VanGuilder,Customer List,TOMBARI STRUCTURAL PRODUCTS
5/14/2014,,,5814-0136,EXOTIC METALS,AIRWAY HEIGHTS,WA,L9,294.5708409,32.34804118,8002.53,343852.5,1167.299855,247.3883954,0,4.743800163,148.35,0,0,13.08115482,110.4158859,0,Tom VanGuilder,Customer List,TOMBARI STRUCTURAL PRODUCTS
7/3/2014,,,5814-0137,NORTHCREEK DEVELOPMENT,AUBURN,WA,L10,341.9978807,39.16175556,15990.81,469788.45,1373.658951,408.3272001,0,16.22802925,63.33873367,119.5511627,0,130.8523407,0,0,Martha Leon,Lani Fabel,"PANELIZED STRUCTURES, INC"
7/22/2014,,,5814-0139,HARPER ENGINEERING ADDITION,RENTON,WA,L9,5.32,1.684,894.49,6826.25,1283.129699,531.1698337,0,0,2.43,0,0,1.61,0,0,Tom VanGuilder,Jason Sibley ,PROSTEEL INC.
5/30/2014,,,5814-0142,ROGER JOBS MOTORS,BELLINGHAM,WA,L9,5.18,1.15,641.87,6192.7,1195.501931,558.1478261,0.2,4.31,0,0,0,0,0,0.02,Tom VanGuilder,Jason Sibley ,PROSTEEL INC.
6/27/2014,,,5814-0144,DCT INDUSTRIAL,FIFE,WA,L9,181.6030124,22.1126112,6336.58,257764.2,1419.382843,286.5595538,0,4.5230124,102.35,14.68,0,53.95,0,0,Martha Leon,Jason Sibley ,"PANELIZED STRUCTURES, INC"
