Date Quoted,Job Number,Job Name,Location,State,Total Tons,MatCost,Total LH,Profit,Plant Price,Plant Price Ton,Profit LH,K1 Tons,K2 Tons,L2 Tons,L3 Tons,G2 Tons,G3 Tons,L4 Tons,JS Tons,Page,Coordinator,Salesperson,TakeoffPerson
12/22/2015,5315-0073,5 CORNERS KWIK STOP,BILLINGS,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STEFANIE.HANKS,Chris Cline,Customer List
12/22/2015,5315-0074,D4D LINK,CHOTEAU,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STEFANIE.HANKS,Chris Cline,Customer List
1/6/2016,5316-0001,ROCK PILE,BILLINGS ,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Inside,Inside
1/13/2016,5316-0002,DIALYSIS CLINIC,POLSON ,MT,8.239765882,5234.9342,0.672705352,2623.550874,10277.3391,1247.285329,3900,0,7.216650009,0,0,0,0,0,0,0,JAIMIE.WALLACE,Chris Cline,Customer List
1/20/2016,5316-0003,SUPER 1 FOODS,GREAT FALLS,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
1/21/2016,5316-0004,GRAY WOLF PEAK CASINO,EVARO ,MT,13.42605954,8578.8919,1.694069564,4335.680387,18834.4833,1402.830312,2559.328423,3.11756587,7.98845005,0,0,0,0,0,0.134296,0,HEIDI.MCALEXANDER,Bob Stearns,Customer List
1/25/2016,5316-0005,BEN STEEL MIDDLE SCHOOL,BILLINGS,MT,161.1434688,102722.1461,21.30140078,55718.86256,243471.4183,1510.898456,2615.737018,15.31392097,71.81118011,20.53396797,41.97525787,0,0,0,0.428083181,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
1/25/2016,5316-0006,FAITH LUTHERAN CHURCH,GREAT FALLS,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
2/18/2016,5316-0007,SACRED HEART CHURCH ,MILES CITY ,MT,2.981194198,1885.1857,0.420048162,971.8459174,4266.6163,1431.17691,2313.653539,0.353919923,2.311038494,0,0,0,0,0,0,0,TIFFANY.MORRIS,Chris Cline,Customer List
2/23/2016,5316-0008,TEMP RIGHT SERVICE,MISSOULA,MT,18.85486668,12404.6218,2.214241371,4730.783526,24500.8938,1299.446674,2136.525669,0,0,9.961265564,0,0,6.944560528,1.140105844,0,0,SHERI.WOOLSEY,Chris Cline,Customer List
2/23/2016,5316-0009,GRIZZLY CHAMPIONS CENTER,MISSOULA,MT,19.42485176,12597.3055,1.780439947,6231.539814,24985.4155,1286.260292,3500,0.114854589,0,7.876837254,9.657767296,0,0.370579273,0,0,0,SHERI.WOOLSEY,Chris Cline,Darien Shannon
2/24/2016,5316-0010,MONFORTON,BOSEMAN,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SHERI.WOOLSEY,Chris Cline,Customer List
2/24/2016,5316-0011,BOZEMAN DEACONESS AHU,BOSEMAN,MT,6.005100757,3809.4401,0.53988415,2699.42075,8367.1468,1393.339952,5000,0,5.707467079,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
2/24/2016,5316-0012,HOLIDAY INN NATATORIUM,GREAT FALLS,MT,8.326045416,5255.07,0.817386359,2370.420441,10426.6901,1252.298009,2900,0,0,5.636695385,2.314099073,0,0,0,0,0,SHERI.WOOLSEY,Chris Cline,Customer List
2/24/2016,5316-0013,TEST,GREAT FALLS,MT,8.312358297,5242.7462,0.796749972,2684.745359,10668.9854,1283.508845,3369.620903,0,0,6.726965904,1.189353585,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
3/2/2016,5316-0014,CFT OFFICE ,BOZEMAN ,MT,113.8813262,73623.0841,14.95922834,59836.91335,186251.3938,1635.486695,4000,2.945003748,10.55521393,47.89204407,0,0,45.02110291,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
3/8/2016,5316-0015,HAWTHORNE ELEM ,BOZEMAN ,MT,22.20876646,14188.8217,2.605641127,5211.282253,28160.8168,1268.004545,2000,2.200872183,18.5197258,0,0,0,0,0,0,0,TIFFANY.MORRIS,Chris Cline,Customer List
3/9/2016,5316-0016,ST FRANCIS K-8 ,BILLINGS,MT,69.23451732,44124.626,8.598231301,14064.56289,87311.2412,1261.094098,1635.750703,7.210456371,48.7575531,1.411691904,4.906824112,0,0,0,0.084454998,0,TIFFANY.MORRIS,Chris Cline,Lani Fabel
3/10/2016,5316-0017,SANDSTONE RESIDENCE ,BIG SKY ,MT,18.7472223,11787.7206,2.446636438,3669.954658,23483.6352,1252.646116,1500,0,0,7.436462879,10.9015131,0,0,0,0,0,TIFFANY.MORRIS,Chris Cline,Customer List
3/16/2016,5316-0018,BERT MOONEY AIRPORT,BUTTE,MT,13.95670462,9138.5677,1.968300283,3542.940509,19138.5776,1371.281984,1800,0,7.310089588,0,0,0,6.144358158,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
3/16/2016,5316-0019,KALISPELL RETAIL,KALISPELL ,MT,13.55171758,8690.9192,1.420497308,3358.902226,22833.8144,1684.938774,2364.59598,0.080594897,10.23914337,0,0,0,2.562303543,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
3/16/2016,5316-0020,ROOSEVELT DETENTION,WOLF POINT,MT,19.06394843,12176.4399,2.640521258,3960.781887,25148.5394,1319.167406,1500,4.523253918,10.49753761,1.398160934,0,0,0,0,0.096507587,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
9/9/2016,5316-0020A ,ROOSEVELT DETENTION,WOLF POINT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIM.KLENAKIS,Inside,Inside
10/14/2016,5316-0020A2,ROOSEVELT DETENTION,WOLF POINT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAMIE.DODSON,Inside,Inside
10/14/2016,5316-0020R ,ROOSEVELT DETENTION,WOLF POINT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAMIE.DODSON,Inside,Inside
10/14/2016,5316-0020T ,ROOSEVELT DETENTION,WOLF POINT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIM.KLENAKIS,Inside,Inside
3/23/2016,5316-0022,WEST YELLOWSTONE SCHOOL,WEST YELLOWSTONE,MT,45.62135005,32421.0425,5.397749901,13082.72702,69612.4365,1525.874101,2423.73716,0,0,0,13.01465511,0,0,31.44141579,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
3/28/2016,5316-0023,JEFERSON COUNTY RODEO ROOF,BOULDER,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
3/31/2016,5316-0024,KRISPY KREME ,KALISPELL,MT,3.764871836,2384.7431,0.293915749,1322.620869,4818.4864,1279.854032,4500,0,2.964981318,0,0,0,0,0,0,0,TIFFANY.MORRIS,Chris Cline,Bill Tutty
3/31/2016,5316-0025,WOODSIDE PEDESTRIAN BRIDGE ,HAMILTON ,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Chris Cline,Customer List
4/4/2016,5316-0026,RIPARIAN ,WEST YELLOSTONE,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
4/13/2016,5316-0027,CARMIKE CINEMAS 9,MISSOULA ,MT,101.5722851,66002.5338,8.776880294,24120.08393,122054.9336,1201.65588,2748.138646,0.404319823,32.02277374,6.210639,54.20411301,0,2.717112541,0,1.355596781,0,HEIDI.MCALEXANDER,Chris Cline,Inside
4/19/2016,5316-0028,SACAJAWEA MIDDLE SCHOL PHASE I,BOZEMAN,MT,8.6549365,5463.7302,1.096542239,2492.144443,11906.6085,1375.701428,2272.73,0,7.321072578,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Bob Stearns,Sheri Woolsey
4/20/2016,5316-0029,BILLINGS CITY BREW - DO NOT USE,BILLINGS ,MT,10.10688102,6378.1214,1.208308339,2658.278346,13364.7723,1322.343883,2200,0,8.897744179,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Inside,Inside
4/20/2016,5316-0030,CITY BREW,BILLINGS ,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
4/25/2016,5316-0031,MISSOULA FOOD BANK,MISSOULA,MT,26.33695795,19516.518,3.476445735,3476.445735,35310.748,1340.729938,1000,1.494541168,22.11543846,0,0,0,0,0,0.234296337,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
4/26/2016,5316-0032,BURGARD,BOZEMAN,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Carolyn M.
4/27/2016,5316-0033,MURDOCKS,LIVINGSTON,MT,53.95836255,39893.5309,6.113345981,8728.672981,75201.8809,1393.702057,1427.806149,1.017932534,34.05164719,0,0,0,14.68818855,0,0,0,CHRIS.CLINE,Chris Cline,Chris Cline
4/28/2016,5316-0034,PALISADE,BOZEMAN,MT,10.12730849,7472.7927,1.246759176,3003.103256,14853.8953,1466.716978,2408.727614,0,6.372843742,0,0,0,3.047584772,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
5/5/2016,5316-0035,SOUTH CAMPUS SKY BRIDGE,KALISPELL,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
5/9/2016,5316-0036,MISSOULA MT DECK REQUEST,MISSOULA,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
5/10/2016,5316-0037,PAXSON SCHOOL,MISSOULA,MT,6.48570621,4805.3888,0.694889426,1729.22085,9072.5161,1398.847836,2488.483469,0.475984871,5.07961607,0,0,0,0,0,0,0,TIFFANY.MORRIS,Chris Cline,Bill Tutty
5/10/2016,5316-0038,ST. THOMAS CHURCH,BILLINGS ,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
5/12/2016,5316-0039,WESTERN SECURITY LAUREL,LAUREL,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
5/12/2016,5316-0040,YELLOWSTONE CLUB ,BIG SKY,MT,0,0,0,0,1340,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Chris Cline,Reid Barnes
5/16/2016,5316-0041,Q6-321,LOLO,MT,10.73635107,7977.8997,1.840322495,1840.322495,16658.7861,1551.624568,1000,0,9.806245804,0,0,0,0,0,0,0,TIFFANY.MORRIS,Kelly Robins,Customer List
5/17/2016,5316-0042,LAME DEER ELEM E2 ,LAME DEER,MT,4.783230215,3545.3632,0.645497642,1621.626543,7521.1147,1572.392371,2512.211411,0.129378587,3.612133741,0,0,0,0,0,0,0,TIFFANY.MORRIS,Chris Cline,Bill Tutty
5/18/2016,5316-0043,GREAT FALLS WTP,GREAT FALLS,MT,5.487394698,4082.611,4.469545841,44695.45841,73512.8216,13396.67103,10000,0,0,0,0,0,0,5.128292561,0.1162095,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
5/18/2016,5316-0044,GLENDIVE TRAVEL PLAZA ,GLENDIVE ,MT,8.053447604,5972.6724,1.324845791,1324.845791,12192.8899,1513.996303,1000,0,6.89514637,0,0,0,0,0,0.786259115,0,JAIMIE.WALLACE,Chris Cline,Customer List
5/23/2016,5316-0045,WESTERN CATERING SERVICE,GLENDIVE,MT,8.095691532,6292.2696,1.320436954,5281.747818,16426.0554,2028.987312,4000,0,6.939838886,0,0,0,0,0,0.690800011,0,TIFFANY.MORRIS,Chris Cline,Lani Fabel
5/25/2016,5316-0046,LEVEL UP PROJECT,MISSOULA,MT,8.104447454,6307.0278,0.907670379,1134.587973,11024.5631,1360.310269,1250,0,0,7.00584507,0,0,0,0,0.891839981,0,HEIDI.MCALEXANDER,Bob Stearns,Customer List
5/27/2016,5316-0047,DICK ANDERSON OFFICE ADD 2,HELENA ,MT,5.842645109,4544.7073,1.174060106,4109.210372,12715.1773,2176.27069,3500,0,5.005550385,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
6/2/2016,5316-0048,RATTLESNAKE ADD ,MISSOULA,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Chris Cline,Customer List
6/9/2016,5316-0049,KALISPELL WOMENS HEALTH,KALISPELL,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
6/13/2016,5316-0050,LOWELL ELEMENTARY ADD,MISSOULA,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
6/14/2016,5316-0051,FRANKLIN ELEMENTARY ADD,MISSOULA,MT,14.05784074,11576.0881,1.792448252,3989.301626,21934.8647,1560.329577,2225.616065,0.91745311,11.57508469,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
6/14/2016,5316-0052,BIGFORK SCHOOL DISTRICT HS ADD,BIGFORK,MT,4.467956543,3699.583,0.380136371,1520.545483,6637.5961,1485.599969,4000,0,0,3.921127081,0,0,0,0,0,0,TIFFANY.MORRIS,Chris Cline,Koren Ellis
11/9/2016,5316-0052A1,BIGFORK SCHOOL DISTRICT HS ADD,BIGFORK,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAMIE.DODSON,Inside,Inside
6/15/2016,5316-0053,BIG FORK HIGH SCHOOL ADD,BIG FORK LAKE,MT,4.58222121,3796.8223,0.4180682,1672.272801,6989.3351,1525.31595,4000,0,0,4.172099113,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
6/17/2016,5316-0054,VESTA PRODUCTION FACILITY,VICTOR,MT,19.8271381,15984.5116,2.817699194,6390.147294,35569.5461,1793.982869,2267.86,0,0,0,0,0,19.3903141,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
6/21/2016,5316-0055,ATLANTA CREDIT UNION,YELLOWSTONE ,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
6/22/2016,5316-0056,ATLANTA CREDIT UNION,BILLINGTS ,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
6/27/2016,5316-0057,AG ADVANCEMENT CENTER ,MILES CITY,MT,1.057365723,876.0517,0.116262317,465.0492668,1770.1148,1674.079991,4000,0,0.982957304,0,0,0,0,0,0,0,TIFFANY.MORRIS,Chris Cline,Sheri Woolsey
6/28/2016,5316-0058,RIVERSTONE HEALTH,BILLINGS ,MT,26.05890656,21592.8115,3.731929958,14927.71983,49852.0036,1913.050476,4000,3.945096493,17.69581032,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Inside,Inside
6/29/2016,5316-0059,MUSEUM OF THE ROCKIES ,BOZEMAN ,MT,7.17157352,5936.4789,0.985732198,3942.928791,13383.9483,1866.249891,4000,0,6.232167244,0,0,0,0,0,0,0,JAIMIE.WALLACE,Chris Cline,Customer List
12/16/2016,5316-0059A1,MUSEUM OF THE ROCKIES,BOZEMAN,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAMIE.DODSON,Inside,Inside
6/29/2016,5316-0060,AMERICAN SPIRIT LOG 842,YELLOWSTONE ,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
7/6/2016,5316-0061,AMERICAN SPIRIT LOT 833,YELLOWSTONE CLUB,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
7/7/2016,5316-0062,SUPER 1 FOODS STEVENSVILLE,STEVENSVILLE,MT,3.391897559,2786.3352,0.298657715,821.3087171,4699.4239,1385.485209,2750,0,3.117614508,0,0,0,0,0,0,0,CHRIS.CLINE,Chris Cline,Customer List
7/11/2016,5316-0063,TRELLIS DECK,BILLINGS,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
7/13/2016,5316-0064,MATERIALS MANAGEMENT,KALISPELL,MT,1.897956327,1572.1444,0.180110827,720.4433084,2934.6898,1546.236738,4000,0,1.786343694,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
7/13/2016,5316-0065,HAYNES ICE RINK,BOZEMAN,MT,6.420527339,5318.5147,0.812653899,3250.615597,11421.4085,1778.889474,4000,0,5.946173668,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
7/14/2016,5316-0066,BARRETSS MRI,DILLON,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
7/15/2016,5316-0067,ROCKY MOUNTAIN COLLEGE,BILLINGS ,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Bill Tutty
7/15/2016,5316-0068,ST. VINCENT ICU RENOVATION,BILLINGS ,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Bill Tutty
7/25/2016,5316-0070,SACAJAWEA  MIDDLE PHASE 2,BOZEMAN,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
7/28/2016,5316-0071,MSU DINING HALL,BOZEMAN,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BREANNA.PARMENTER,Chris Cline,Sheri Woolsey
8/9/2016,5316-0072,CITY BREW GREAT FALLS,GREAT FALLS,MT,12.97504753,10754.1697,1.787074089,7148.296356,24096.0211,1857.10465,4000,0,12.1379528,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
8/25/2016,5316-0073,LANDRY PROJECT,BILLINGS ,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Mark Wides,Customer List
8/26/2016,5316-0074,LORENS CARPET ADD,MISSOULA,MT,44.81802916,36559.389,4.173697621,16694.79048,68133.1584,1520.217637,4000,0,4.811642647,0,26.05038834,0,11.57840252,0,0,0,TIFFANY.MORRIS,Chris Cline,Lani Fabel
8/26/2016,5316-0075,AMERICAN SPIRIT LOT 861,YELLOWSTONE ,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
8/30/2016,5316-0076,SPRINGHILL SUITES,GREAT FALLS,MT,1.568755955,1295.297,0.267749995,1070.99998,8324.3876,5306.362393,4000,0,0,0,0,0,0,1.382734895,0,0,HEIDI.MCALEXANDER,Chris Cline,Lani Fabel
8/31/2016,5316-0077,DIESEL TECHNOLOGY CENTER MSU,HAVRE,MT,21.11426461,17465.6018,2.985426605,11941.70642,39951.3549,1892.149958,4000,0.885584116,1.441534638,16.80028534,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Koren Ellis
8/31/2016,5316-0078,HWY 89 PATH,PLAINS ,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
9/6/2016,5316-0079,JONES BROTHERS TRUCKING,MISSOULA,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
9/7/2016,5316-0080,DISCOUNT TIRE,HELENA ,MT,15.91967863,12330.3793,1.396729082,5586.916327,22937.1849,1440.807031,4000,0,2.421096325,5.078598022,7.65616703,0,0,0,0,0,HEIDI.MCALEXANDER,Bob Stearns,Koren Ellis
9/8/2016,5316-0081,HERBERGERS,KALISPELL,MT,37.0737936,30697.5287,3.961408919,15845.63567,60763.7097,1638.99358,4000,0.068966575,33.09838486,0,0,0,0,0,0,0,BREANNA.PARMENTER,Bob Stearns,Customer List
9/12/2016,5316-0082,1889 CAFE ,HELENA,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
9/13/2016,5316-0083,FIRST INTERSTATE MILES CITY,MILES CITY,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
9/15/2016,5316-0084,MONTANA DIGESTIVE HEALTH,KALISPELL,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
9/22/2016,5316-0085,MYERS LOT 151,BIG SKY ,MT,3.189797744,2272.4585,0.573068678,2292.274714,6521.158,2044.379777,4000,0,3.096787214,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
9/26/2016,5316-0086,ETHA HOTEL ,BOZEMAN,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TIFFANY.MORRIS,Chris Cline,Customer List
10/19/2016,5316-0087,223 MAIN STREET,BOZEMAN,MT,2.267398961,1479.426,0.328244448,1312.977791,3930.3595,1733.422114,4000,0,2.192990541,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
11/3/2016,5316-0088,RIVER HOMESTEAD 4,BIG SKY ,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
11/8/2016,5316-0089,MISSOULA DECK,MISSOULA,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
11/14/2016,5316-0090,GERBERS FABRICATION,GREAT FALLS,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
11/14/2016,5316-0091,MSU NORM ASBJORNSON HALL ,BOZEMAN,MT,24.17758009,15869.1552,2.808020718,11232.08287,37271.4252,1541.569713,4000,0.398954451,11.03903484,0,9.326545715,0,0,0,0,0,JAIMIE.WALLACE,Chris Cline,Koren Ellis
11/15/2016,5316-0092,NORM ASBJORNSON HALL,BOZEMAN,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
11/17/2016,5316-0093,ZERO,BOZEMAN,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
11/18/2016,5316-0094,U OF M LIBERAL ARTS BUILDING,MISSOULA,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
11/21/2016,5316-0095,MRC GREAT FALLS,GREAT FALLS,MT,1.048055142,757.0041,0.132886037,1328.860372,2581.4476,2463.08376,10000,0,0.890031993,0,0,0,0,0,0,0,CHRIS.CLINE,Chris Cline,Inside
11/21/2016,5316-0096,MISSOULA MSO FACILITY,MISSOULA,MT,10.04045641,7339.8426,1.490890026,2981.780052,15640.934,1557.791136,2000,0,8.347664833,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
1/10/2017,5317-0001,ROSE PARK POOL HOUSE,BILLINGS ,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
1/13/2017,5317-0002,MONTANA DIGESTIVE HEALTH,KALISPELL,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
1/17/2017,5317-0003,STOCK SHILOH APARTMENTS,BILLINGS,MT,13.58263457,11052.0237,1.672554493,6690.217972,23541.7533,1733.224374,4000,0,13.02457142,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Jason Sibley 
1/18/2017,5317-0004,LML LOT 15-17,BIG SKY,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
1/18/2017,5317-0005,ANACONDA TECH SHOP,ANACONDA,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
2/15/2017,5317-0006,MISSOULA MSO FACILITY,MISSOULA,MT,10.66870284,8679.5613,1.488369644,1109.490267,14933.7523,1399.772074,745.44,1.376069665,7.562637329,0,0,0,0,0,0,0,JASON.SIBLEY,Chris Cline,Lani Fabel
2/24/2017,5317-0007,MANHATTAN SCHOOLS,MANHATTAN,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
3/1/2017,5317-0008,GOODWILL HEIGHTS,BILLINGS ,MT,14.63167453,12092.6639,1.757918835,7031.675339,25511.4777,1743.578813,4000,0,12.13899231,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
3/1/2017,5317-0009,CARROLL POOL INFILL ,HELENA,MT,1.631509632,1347.8755,0.248885877,995.5435097,3228.5722,1978.886387,4000,0.320349425,1.069332838,0,0,0,0,0,0,0,TIFFANY.MORRIS,Chris Cline,Customer List
3/2/2017,5317-0010,BUILDING B,BOZEMAN,MT,7.142661095,5891.21,0.891544789,3566.179156,12637.6837,1769.32428,4000,1.389444113,4.934724331,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
3/2/2017,5317-0011,BABCOCK WALLACE,BOZEMAN,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
3/2/2017,5317-0012,KALISPELL IV MINI ANCHOR,KALISPELL,MT,75.4193714,58713.0887,8.534468373,34137.87349,122432.2191,1623.35242,4000,0.103151351,53.91876984,0,0,0,19.23588562,0,0,0,JAIMIE.WALLACE,Chris Cline,Customer List
3/6/2017,5317-0013,SITE B BOZEMAN GATEWAY ,BOZEMAN,MT,7.31348139,5909.5473,0.906582087,3626.328349,12785.0889,1748.153611,4000,1.404961228,4.956377029,0,0,0,0,0,0,0,JAIMIE.WALLACE,Chris Cline,Lani Fabel
3/13/2017,5317-0014,LORENS CARPET ADD,MISSOULA,MT,44.63577372,35766.689,4.153655082,4153.655082,54703.36,1225.54972,1000,0,4.811642647,0,26.17856789,0,11.39429855,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
3/14/2017,5317-0015,CITY OF CUTBANK WWTP,LINDON,UT,14.02106817,10989.1188,1.748782381,6995.129526,24208.889,1726.608038,4000,1.278969407,4.410201073,6.8782897,0,0,0,0,0,0,HEIDI.MCALEXANDER,Bob Stearns,Sheri Woolsey
3/14/2017,5317-0016,SPRINGHILL SUITES,GREAT FALLS,MT,2.712077826,2082.6671,0.432462096,1729.848385,12477.6656,4600.777116,4000,0,0,0,0,0,0,2.201467752,0,0,HEIDI.MCALEXANDER,Bob Stearns,Customer List
3/15/2017,5317-0017,CUTBANK WWTP,CUTBANK,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
3/21/2017,5317-0018,ULTA WESTWOOD,GREAT FALLS,MT,13.89694321,10507.882,1.865691423,7462.765694,24473.7688,1761.090078,4000,0,8.398635864,0,0,0,4.434147358,0,0,0,HEIDI.MCALEXANDER,Chris Cline,Customer List
