Job Number,Job Name,Customer,Sold,Cust Number,J.QTY(Base),Grd.QTY(Base),J.Tons(Base),J.Sell Price(Base),BOJ.Sell Price(Base),D.Tons(Base),D.Sell Price(Base),BOD.Sell Price(Base),BOCstBms QTY(Base),BOCstBms Sell Price(Base),J.QTY(Alt),Grd.QTY(Alt),J.Tons(Alt),J.Sell Price(Alt),BOJ.Sell Price(Alt),D.Tons(Alt),D.Sell Price(Alt),BOD.Sell Price(Alt),BOCstBms QTY(Alt),BOCstBms Sell Price(Alt),J.QTY(Ded),Grd.QTY(Ded),J.Tons(Ded),J.Sell Price(Ded),BOJ.Sell Price(Ded),D.Tons(Ded),D.Sell Price(Ded),BOD.Sell Price(Ded),BOCstBms QTY(Ded),BOCstBms Sell Price(Ded),J.Tons Sold,D.Tons Sold,BOCstBms.Tons Sold,J. Sold Amnt,D. Sold Amnt,BOCstBms. Sold Amnt,SalesPerson,TakeOffPerson,Quote SalesPerson,Quote TakeOffPerson,BO Deck Sell.,BO Deck Profit,Quote Page Tot.,City,State,Job Last Changed,Quote DSM
5816-0100,AUTOZONE WAREHOUSE DISTRIBUTION CENTER,GEM BUILDINGS,No,22,2225,199,788.85,934357.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Koren Ellis,0,0,934357.03,PASCO,WA,10/13/2016,Chris Cline
5816-0100,AUTOZONE WAREHOUSE DISTRIBUTION CENTER,CENTER-LINE COMPANY,No,24,2225,199,788.85,934357.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Koren Ellis,0,0,934357.03,PASCO,WA,10/13/2016,Chris Cline
5816-0101,SPOKANE VALLEY CITY HALL,PROSTEEL INC.,No,220,10,0,7.56,12062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Milton Figueroa,0,0,12062,SPOKANE,WA,4/19/2016,Bob Stearns
5816-0102,ALLIANCE STEEL ,"PANELIZED STRUCTURES, INC",No,10,95,7,103.32,279168.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,279168.5,PUYALLUP,WA,4/20/2016,Martha Leon
5816-0102,ALLIANCE STEEL ,CASCADE STRUCTURES LLC,No,958,95,7,103.32,279168.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,279168.5,PUYALLUP,WA,4/20/2016,Bob Stearns
5816-0103,BERTCH CAPITAL BUIDLING ,"PANELIZED STRUCTURES, INC",No,10,914,101,618.26,899262.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,899262.8,EVERETT,WA,7/12/2016,Martha Leon
5816-0103,BERTCH CAPITAL BUIDLING ,"PANELIZED STRUCTURES, INC",No,10,806,96,508.33,773192.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Koren Ellis,0,0,773192.24,EVERETT,WA,7/12/2016,Martha Leon
5816-0103,BERTCH CAPITAL BUIDLING ,CASCADE STRUCTURES LLC,No,958,403,49,247.28,391921.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Koren Ellis,0,0,391921.75,EVERETT,WA,7/12/2016,Bob Stearns
5816-0104,HOLY NAMES ACADEMY COMMONS & FITNESS,STEEL ENCOUNTERS - NW,No,3,112,4,18.2,29939.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,29939.46,SEATTLE,WA,4/29/2016,Bob Stearns
5816-0104,HOLY NAMES ACADEMY COMMONS & FITNESS,PROSTEEL INC.,No,220,56,2,9.27,15501.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,15501.94,SEATTLE,WA,4/29/2016,Bob Stearns
5816-0105,WATER RECLAMATION FACILITY PHASE 2,"STEEL ENCOUNTERS, INC",No,2,26,0,2.72,7824.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,7824.16,LIBERTY LAKE,WA,5/5/2016,Chris Cline
5816-0105,WATER RECLAMATION FACILITY PHASE 2,"STEEL ENCOUNTERS, INC",No,2,0,0,0,0,0,16.36,22175.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,22175.34,LIBERTY LAKE,WA,5/5/2016,Chris Cline
5816-0105,WATER RECLAMATION FACILITY PHASE 2,PROSTEEL INC.,No,220,26,0,2.72,7824.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,7824.16,LIBERTY LAKE,WA,5/5/2016,Bob Stearns
5816-0106,ORCA BUILDING ,GEM BUILDINGS,No,22,53,9,6.71,13048.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Customer List,0,0,13048.11,BELLINGHAM,WA,4/21/2016,Chris Cline
5816-0107,WATER RECLAMATION FACILITY PH 2,PROSTEEL INC.,No,220,52,0,14.74,68281.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,68281.58,LINDON,UT,5/5/2016,Bob Stearns
5816-0108,TRIDENT AGRICULTURAL PRODUCTS,TOMBARI STRUCTURAL PRODUCTS,No,27,15,0,3.19,8116.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Customer List,0,0,8116.63,BUENA,WA,4/22/2016,Bob Stearns
5816-0109,RAILEX BUILDING ,"STEEL ENCOUNTERS, INC",No,2,1886,200,678.88,903241.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,903241.82,WALLULA,WA ,4/25/2016,Chris Cline
5816-0109,RAILEX BUILDING ,GEM BUILDINGS,No,22,871,90,335.8,446857.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Customer List,0,0,446857.55,WALLULA,WA ,4/25/2016,Chris Cline
5816-0110,TRACTOR SUPPLY KELSO,STEEL ENCOUNTERS - NW,No,3,94,10,39.03,52893.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,52893.55,KELSO ,WA,6/14/2016,Bob Stearns
5816-0110,TRACTOR SUPPLY KELSO,TOMBARI STRUCTURAL PRODUCTS,No,27,94,10,39.03,52893.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,52893.55,KELSO ,WA,6/14/2016,Bob Stearns
5816-0110,TRACTOR SUPPLY KELSO,PROSTEEL INC.,No,220,94,10,39.03,52893.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,52893.55,KELSO ,WA,6/14/2016,Bob Stearns
5816-0110,TRACTOR SUPPLY KELSO,MORELOCK & COMPANY,No,314,94,10,39.03,52893.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,52893.55,KELSO ,WA,6/14/2016,
5816-0110,TRACTOR SUPPLY KELSO,"NORTH STAR INDUSTRIES, INC.",No,738,94,10,39.03,52893.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,52893.55,KELSO ,WA,6/14/2016,Bob Stearns
5816-0111,WATER RECLAMTAION FACILITY PH 2 ,"STEEL ENCOUNTERS, INC",No,2,52,0,14.74,68795.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,68795.26,SACRAMENTO,CA,4/25/2016,Chris Cline
5816-0112,CLIMATE STORAGE PLUS,BETCO INC,No,1051,0,0,0,0,0,3.01,4777.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Phyllis Brinkle,Customer List,0,0,4777.56,FAIRMONT,CA,4/26/2016,Phyllis B.
5816-0113,UNDERWOOD GARLAND 62,"PANELIZED STRUCTURES, INC",No,10,454,66,266.99,388454.99,0,0.24,5749.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Sheri Woolsey,0,0,394204.73,EVERETT,WA,4/28/2016,Martha Leon
5816-0114,MEDLINE LACEY,STEEL ENCOUNTERS - NW,No,3,4498,406,2318.6,3179985.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Koren Ellis,0,0,3179985.05,LACEY,WA,5/5/2016,Bob Stearns
5816-0114,MEDLINE LACEY,PROSTEEL INC.,No,220,2249,203,1157.25,1626171.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Koren Ellis,0,0,1626171.33,LACEY,WA,5/5/2016,Bob Stearns
5816-0114,MEDLINE LACEY,"NORTH STAR INDUSTRIES, INC.",No,738,2249,203,1157.25,1626171.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Koren Ellis,0,0,1626171.33,LACEY,WA,5/5/2016,Bob Stearns
5816-0114,MEDLINE LACEY,LYNDON STEEL CO ,No,769,2249,203,1157.25,1626171.33,0,749.62,1000116.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Koren Ellis,0,0,2626287.83,LACEY,WA,5/5/2016,Phyllis Brinkley
5816-0115,GRANGER HIGH SCHOOL GYM ADD,TOMBARI STRUCTURAL PRODUCTS,No,27,181,0,115.75,202367.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,202367.49,GRANGER ,WA,4/27/2016,Bob Stearns
5816-0115,GRANGER HIGH SCHOOL GYM ADD,PROSTEEL INC.,No,220,181,0,115.75,202367.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,202367.49,GRANGER ,WA,4/27/2016,Bob Stearns
5816-0115,GRANGER HIGH SCHOOL GYM ADD,"NORTH STAR INDUSTRIES, INC.",No,738,181,0,115.75,202367.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,202367.49,GRANGER ,WA,4/27/2016,Bob Stearns
5816-0116,TAPANI SHOP,STEEL ENCOUNTERS - NW,No,3,319,0,116.35,191774.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,191774.2,BATTLE GROUND,WA,12/2/2016,Bob Stearns
5816-0117,BENNETT ELEMENTARY SCHOOL,STEEL ENCOUNTERS - NW,No,3,274,0,78.08,127246.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Milton Figueroa,0,0,127246.72,BELLEVUE ,WA,5/5/2016,Bob Stearns
5816-0117,BENNETT ELEMENTARY SCHOOL,PROSTEEL INC.,No,220,274,0,78.08,127246.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Milton Figueroa,0,0,127246.72,BELLEVUE ,WA,5/5/2016,Bob Stearns
5816-0117,BENNETT ELEMENTARY SCHOOL,"NORTH STAR INDUSTRIES, INC.",No,738,137,0,39.04,59123.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Milton Figueroa,0,0,59123.36,BELLEVUE ,WA,5/5/2016,Bob Stearns
5816-0120,POTELCO FLEET SERVICES,"PANELIZED STRUCTURES, INC",No,10,64,0,50.17,78355.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,78355.92,FREDERICKSON,WA,5/4/2016,Martha Leon
5816-0121,KRISPY KREME,TOMBARI STRUCTURAL PRODUCTS,No,27,14,0,2.92,7131.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,7131.24,YAKIMA,WA,5/9/2016,Bob Stearns
5816-0121,KRISPY KREME,PROSTEEL INC.,No,220,14,0,2.92,7131.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,7131.24,YAKIMA,WA,5/9/2016,Bob Stearns
5816-0081,WHITE RIVER CORPORATE CENTER BLDG 2,TOMBARI STRUCTURAL PRODUCTS,No,27,518,70,427.73,556048.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Milton Figueroa,0,0,556048.6,SUMNER,WA,8/10/2016,Bob Stearns
5816-0081,WHITE RIVER CORPORATE CENTER BLDG 2,CASCADE STRUCTURES LLC,No,958,518,70,424.1,559800.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Milton Figueroa,0,0,559800.6,SUMNER,WA,8/10/2016,Bob Stearns
5816-0082,PROJECT BAKER,GEM BUILDINGS,No,22,3512,348,1758.6,2327202.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,2327202.53,SPOKANE,WA,6/22/2016,Chris Cline
5816-0068,CARPINITO BUSINESS PARK,"PANELIZED STRUCTURES, INC",No,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,0,SUMNER,WA,8/23/2016,Martha Leon
5816-0100,AUTOZONE WAREHOUSE DISTRIBUTION CENTER,"NORTH STAR INDUSTRIES, INC.",No,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,0,PASCO,WA,10/13/2016,Bob Stearns
5816-0100A1,AUTOZONE WAREHOUSE DISTRIBUTION CENTER,"NORTH STAR INDUSTRIES, INC.",No,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Inside,0,0,0,PASCO,WA,10/12/2016,Bob Stearns
5816-0129,HOCKINSON MIDDLE SCHOOL,GEM BUILDINGS,No,22,306,0,196.49,300428.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,300428.43,BRUSH PRAIRIE,WA,4/12/2017,Chris Cline
5816-0129,HOCKINSON MIDDLE SCHOOL,GEM BUILDINGS,No,22,0,0,0,0,0,215.66,354681.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,354681.35,BRUSH PRAIRIE,WA,4/12/2017,Chris Cline
5816-0129,HOCKINSON MIDDLE SCHOOL,PROSTEEL INC.,No,220,306,0,196.49,300428.43,0,69.82,101368.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,401797.11,BRUSH PRAIRIE,WA,4/12/2017,Bob Stearns
5816-0129,HOCKINSON MIDDLE SCHOOL,"NORTH STAR INDUSTRIES, INC.",No,738,306,0,196.49,300428.43,0,69.82,101368.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,401797.11,BRUSH PRAIRIE,WA,4/12/2017,Bob Stearns
5816-0130,OPTIONS HIGH SCHOOL,STEEL ENCOUNTERS - NW,No,3,1307,0,412.96,604854.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,604854.03,BELLINGHAM ,WA,5/12/2016,Bob Stearns
5816-0130,OPTIONS HIGH SCHOOL,"NORTH STAR INDUSTRIES, INC.",No,738,782,0,246.17,359657.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,359657.59,BELLINGHAM ,WA,5/12/2016,Bob Stearns
5816-0137,BIRCH EQUIPMENT,STEEL ENCOUNTERS - NW,No,3,24,0,1.63,6861.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,6861.01,EVERETT,WA,5/17/2016,Bob Stearns
5816-0138,SOUTH END GARDENS CORP. PARK,CASCADE STRUCTURES LLC,No,958,29,3,9.62,17051.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,17051.51,TACOMA,WA,5/17/2016,Bob Stearns
5816-0139,PLAYFAIR 5 AND 7 BUDGET,PROSTEEL INC.,No,220,174,12,181.61,286904.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,286904.03,SPOKANE,WA,5/18/2016,Bob Stearns
5816-0141,MSFT MWHO2 DC - CONFIDENTIAL,STEEL ENCOUNTERS - NW,No,3,1829,104,641.9,1000436.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Inside,Customer List,0,0,1000436.13,TUALATIN,OR,5/20/2016,Bob Stearns
5816-0142,WSU TRI CITIES STUDENT UNION BLDG,TOMBARI STRUCTURAL PRODUCTS,No,27,2,2,1.68,6259.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Customer List,0,0,6259.27,RICHLAND,WA,5/20/2016,Bob Stearns
5816-0143,LAKE WILDERNESS ELEMETARY SCHOOL,STEEL ENCOUNTERS - NW,No,3,64,0,24.1,150348.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,150348.91,MAPLE VALLEY ,WA,5/23/2016,Bob Stearns
5816-0143,LAKE WILDERNESS ELEMETARY SCHOOL,PROSTEEL INC.,No,220,64,0,24.1,150348.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,150348.91,MAPLE VALLEY ,WA,5/23/2016,Bob Stearns
5816-0144,JBLM BLDG 3849,STEEL ENCOUNTERS - NW,No,3,2,0,0.3,4977.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Bob Stearns,0,0,4977.2,JBLM,WA,5/24/2016,Bob Stearns
5816-0145,FORD OF BELLEVUE PHASE 2,"PANELIZED STRUCTURES, INC",No,10,44,0,11.28,20550.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,20550.22,BELLEVUE,WA,5/31/2016,Martha Leon
5816-0146,BLAINE HIGH SCHOOL ,STEEL ENCOUNTERS - NW,No,3,204,0,161.27,263905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,263905,BLAINE ,WA,6/2/2016,Bob Stearns
5816-0146,BLAINE HIGH SCHOOL ,PROSTEEL INC.,No,220,204,0,161.27,263905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,263905,BLAINE ,WA,6/2/2016,Bob Stearns
5816-0147,CALM WATERS TRAVEL PLAZA,KD STEEL INC,No,76,62,9,17.73,31168.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,31168.02,MOSES LAKE ,WA,6/1/2016,Bob Stearns
5816-0148,ENVIRONMENTAL LEARNING CENTER ,STEEL ENCOUNTERS - NW,No,3,30,0,12.24,27641.23,0,0,0,186952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,214593.23,TACOMA,WA,6/3/2016,Bob Stearns
5816-0149,CHURCH OF BLESSING SANCTUARY ,STEEL ENCOUNTERS - NW,No,3,154,32,94.06,192846.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,192846.46,FEDERAL WAY ,WA,6/21/2016,Bob Stearns
5816-0149,CHURCH OF BLESSING SANCTUARY ,PROSTEEL INC.,No,220,77,16,47.03,96423.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,96423.23,FEDERAL WAY ,WA,6/21/2016,Bob Stearns
5816-0150,QUINAULT BEACH RESORT AND CASINO PH 1B,STEEL ENCOUNTERS - NW,No,3,135,0,87.86,121569.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,121569.35,OCEAN SHORES ,WA,12/19/2016,Bob Stearns
5816-0150,QUINAULT BEACH RESORT AND CASINO PH 1B,"RF STEARNS, INC.",No,703,68,0,27.16,43457.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,43457.4,OCEAN SHORES ,WA,12/19/2016,Bob Stearns
5816-0150,QUINAULT BEACH RESORT AND CASINO PH 1B,SAK & ASSOCIATES,No,950,68,0,27.16,43457.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,43457.4,OCEAN SHORES ,WA,12/19/2016,Bob Stearns
5816-0151,PARK 234 DISTRIBUTION CENTER,"PANELIZED STRUCTURES, INC",No,10,646,70,413.8,614096.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Sheri Woolsey,0,0,614096.77,KENT,WA,12/19/2016,Martha Leon
5816-0152,JEMTEGAARD NEW ELEMENTARY SCHOOL ,STEEL ENCOUNTERS - NW,No,3,17,0,39.94,160826.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,160826.39,WASHOUGAL,WA,6/8/2016,Bob Stearns
5816-0125,GREENWATER NORTH DISTRIBUTION CENTER,"PANELIZED STRUCTURES, INC",No,10,325,45,174.44,260901.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,260901.25,SUMNER,WA,5/10/2016,Martha Leon
5816-0125,GREENWATER NORTH DISTRIBUTION CENTER,CASCADE STRUCTURES LLC,No,958,325,45,174.44,265157.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Jason Sibley ,0,0,265157.97,SUMNER,WA,5/10/2016,Bob Stearns
5816-0126,REHAB OF THE CF CLAPP BLDG,TOMBARI STRUCTURAL PRODUCTS,No,27,56,0,2.45,7972.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bob Stearns,Customer List,0,0,7972.46,PORT TOWNSEND,WA,5/10/2016,Bob Stearns
5816-0127,LARRY SCHAAPMAN,GEM BUILDINGS,No,22,0,0,0,0,0,13.43,22244.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,22244.82,QUINCY,WA,5/10/2016,Chris Cline
5816-0128,PROJECT DOMINO,"STEEL ENCOUNTERS, INC",No,2,0,0,0,0,0,52.48,81276.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chris Cline,Customer List,0,0,81276.02,EAST,WA,5/10/2016,Chris Cline
